Date;Price
12/09/2019;262.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/09/2019;2.609.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
16/09/2019;2.75
17/09/2019;270.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/09/2019;2.720.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/09/2019;2.649.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
20/09/2019;2.339.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
23/09/2019;254.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
24/09/2019;254.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
25/09/2019;254.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/09/2019;2.569.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
27/09/2019;2.410.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/09/2019;237.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/10/2019;2.359.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
02/10/2019;2.359.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
03/10/2019;2.310.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/10/2019;2.25
07/10/2019;2.359.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
08/10/2019;229.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/10/2019;22.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
10/10/2019;22.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
11/10/2019;212.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
14/10/2019;212.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
15/10/2019;229.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
16/10/2019;2.439.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
17/10/2019;229.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/10/2019;20.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/10/2019;212.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
22/10/2019;220.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
23/10/2019;2.339.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
24/10/2019;23.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
25/10/2019;22.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
28/10/2019;24.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
29/10/2019;2.609.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
30/10/2019;270.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
31/10/2019;2.729.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
01/11/2019;254.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/11/2019;2.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/11/2019;2.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
06/11/2019;2.819.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
07/11/2019;2.839.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
08/11/2019;287.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
12/11/2019;2.720.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/11/2019;2.660.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
14/11/2019;2.680.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
15/11/2019;270.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/11/2019;2.640.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/11/2019;2.529.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
20/11/2019;2.560.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/11/2019;2.529.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
22/11/2019;262.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
25/11/2019;25.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
26/11/2019;25.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
27/11/2019;245.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
29/11/2019;245.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
02/12/2019;229.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/12/2019;24.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
04/12/2019;2.430.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/12/2019;24.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
06/12/2019;2.310.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/12/2019;21.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
10/12/2019;2.180.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/12/2019;2.279.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
12/12/2019;2.279.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
13/12/2019;2.279.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
16/12/2019;2.339.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
17/12/2019;229.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
18/12/2019;22.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
19/12/2019;220.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
20/12/2019;2.270.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
23/12/2019;21.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
24/12/2019;2.109.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
26/12/2019;2.089.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
27/12/2019;1.75
30/12/2019;2.060.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
31/12/2019;2.089.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
02/01/2020;204.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
03/01/2020;2.060.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
06/01/2020;2.100.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/01/2020;21.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
08/01/2020;2.089.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000
09/01/2020;204.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
10/01/2020;204.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
13/01/2020;2.029.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
14/01/2020;2.149.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
15/01/2020;20.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
16/01/2020;2.060.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/01/2020;2.069.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
21/01/2020;1.979.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
22/01/2020;18.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
23/01/2020;19.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
24/01/2020;19.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
27/01/2020;2.029.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
28/01/2020;195.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
29/01/2020;19.299.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
30/01/2020;1.939.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
31/01/2020;19.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
03/02/2020;1.899.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
04/02/2020;18.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
05/02/2020;18.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
06/02/2020;18.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
07/02/2020;19.299.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
10/02/2020;1.850.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
11/02/2020;1.850.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
12/02/2020;19.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
13/02/2020;19.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
14/02/2020;19.299.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
18/02/2020;204.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/02/2020;20.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
20/02/2020;1.979.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
21/02/2020;195.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
24/02/2020;1.939.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
25/02/2020;19.299.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
26/02/2020;195.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
27/02/2020;17.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
28/02/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/03/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
02/03/2020;1.75
03/03/2020;17.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/03/2020;18.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/03/2020;18.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
06/03/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/03/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/03/2020;17.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
10/03/2020;19.099.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
11/03/2020;195.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
12/03/2020;18.200.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/03/2020;1.939.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
15/03/2020;1.939.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
16/03/2020;18.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
17/03/2020;18.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
18/03/2020;1.729.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
19/03/2020;16.799.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
20/03/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
22/03/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
23/03/2020;16.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
24/03/2020;1.729.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
25/03/2020;18.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/03/2020;1.729.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
27/03/2020;16.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
29/03/2020;16.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
30/03/2020;1.649.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
31/03/2020;170.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
01/04/2020;1.689.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
02/04/2020;15.500.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/04/2020;1.5
06/04/2020;16.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
07/04/2020;18.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/04/2020;18.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/04/2020;17.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
13/04/2020;18.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
14/04/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
15/04/2020;16.799.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
16/04/2020;15.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/04/2020;170.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
20/04/2020;17.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/04/2020;19.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
22/04/2020;1.899.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
23/04/2020;18.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
24/04/2020;1.810.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/04/2020;16.799.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
28/04/2020;18.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
29/04/2020;1.729.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
30/04/2020;162.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
01/05/2020;1.689.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
04/05/2020;17.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
05/05/2020;19.299.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
06/05/2020;1.899.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
07/05/2020;18.400.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/05/2020;17.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
11/05/2020;16.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
12/05/2020;16.100.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/05/2020;1.560.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
14/05/2020;1.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
15/05/2020;16.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
18/05/2020;1.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/05/2020;1.850.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
20/05/2020;18.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
21/05/2020;1.75
22/05/2020;16.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
26/05/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/05/2020;17.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
28/05/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
29/05/2020;16.999.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
01/06/2020;15.900.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
02/06/2020;15.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/06/2020;18.400.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
04/06/2020;16.799.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
05/06/2020;18.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/06/2020;16.799.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
09/06/2020;16.799.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
10/06/2020;17.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
11/06/2020;1.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
12/06/2020;16.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
15/06/2020;16.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
16/06/2020;14.299.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
17/06/2020;15.500.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
18/06/2020;15.100.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
19/06/2020;14.899.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
22/06/2020;16.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
23/06/2020;16.100.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
24/06/2020;16.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
25/06/2020;15.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
26/06/2020;14.199.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
29/06/2020;16.699.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
30/06/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
01/07/2020;1.689.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
06/07/2020;170.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
07/07/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
08/07/2020;17.800.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
09/07/2020;187.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
10/07/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
13/07/2020;1.75
14/07/2020;17.399.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
15/07/2020;17.600.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
16/07/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
17/07/2020;179.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
20/07/2020;170.999.999.999.999.000.000.000.000.000.000.000.000.000.000.000.000
21/07/2020;16.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
22/07/2020;1.689.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
23/07/2020;1.75
24/07/2020;1.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
27/07/2020;1.850.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
28/07/2020;18.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
29/07/2020;1.770.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
30/07/2020;1.810.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
31/07/2020;18.300.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000
03/08/2020;19.499.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000.000
04/08/2020;2.069.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
05/08/2020;2.229.999.999.999.990.000.000.000.000.000.000.000.000.000.000.000.000
06/08/2020;22.599.999.999.999.900.000.000.000.000.000.000.000.000.000.000.000
